x_sitl_telco_sify_u_lms_id,x_sitl_telco_sify_u_aconnectinginterface,x_sitl_telco_sify_u_zconnectinginterface,x_sitl_telco_sify_u_a_device,x_sitl_telco_sify_u_z_device,x_sitl_telco_sify_u_link_status,u_provider_circuit_id,x_sitl_telco_sify_u_circuit_id,x_sitl_telco_sify_u_bandwidth,u_bandwidth_units,sys_class_name,x_sitl_telco_sify_u_vendor_name,u_a_pop,u_z_pop,x_sitl_telco_sify_u_total_distance,x_sitl_telco_sify_u_link_description
25471,,,,,Active,341418,341418,,,Sify_DataLinks_GatewayLinks,NTT COMMUNICATIONS,,,0,
25474,,,,,Active,22763400,22763400,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
25525,HundredGigE0/0/0/15,,100.70.2.27,,Active,14718906,14718906,100,Gbps,Sify_DataLinks_GatewayLinks,CHINA TELECOM GLOBAL LIMITED,TN-MAA-TDL,,0,
25555,HundredGigE0/0/0/18,,100.70.2.104,,Active,SNG(PCG)-SNG(PCG) NP10636,SNG(PCG)-SNG(PCG) NP10636,100,Gbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,IN-SNG-G1S,,0,
25558,,,,,Active,TIC-086121,TIC-086121,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
25593,,,,,Active,3-001648787,3-001648787,20,Gbps,Sify_DataLinks_GatewayLinks,COGENT COMMUNICATIONS UK LIMITED,,,0,
25668,,,,,Active,22863168,22863168,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
25684,,,,,Active,SFF7-E0247,SFF7-E0247,,,Sify_DataLinks_GatewayLinks,GLOBAL SWITCH (PROPERTY) SINGAPORE PTE LIMITED,,,0,
25686,GigabitEthernet0/0/2,GigabitEthernet0/0/0/1.45,100.71.84.226,100.70.202.170,Active,1719908,1719908,20,Mbps,Sify_DataLinks_GatewayLinks,RAILTEL CORPORATION OF INDIA LIMITED,AP-AKY-AKP,AP-AKY-AKP,0,
25719,,,,,Active,SFC1-E0241,SFC1-E0241,,,Sify_DataLinks_GatewayLinks,GLOBAL SWITCH (PROPERTY) SINGAPORE PTE LIMITED,,,0,
25785,,,,,Active,22915411,22915411,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
25845,,,,,Active,FR256370,FR256370,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
25846,,,,,Active,HKG(PCG)-SNG(PCG) EP7925 /SIF005-149073-IPW /SR241968,HKG(PCG)-SNG(PCG) EP7925 /SIF005-149073-IPW /SR241968,5,Gbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,,,0,
25847,TenGigE0/0/0/4/0,,100.70.2.101,,Active,HKG/STH-SNG/ST_5G00003617SGE_ELINEGWR00003593_HKG0000041620LLC,HKG/STH-SNG/ST_5G00003617SGE_ELINEGWR00003593_HKG0000041620LLC,5,Gbps,Sify_DataLinks_GatewayLinks,SINGAPORE TELECOMMUNICATIONS LIMITED,IN-SNG-EQX,,0,
25923,,,,,Active,22963443,22963443,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
25924,,,,,Active,FR239666,FR239666,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
25925,,,,,Active,FR239668,FR239668,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
25926,,,,,Active,FR239665,FR239665,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
24472,,Bundle-Ether70,,100.70.2.25,Active,091NOID0300A0094533,091NOID0300A0094533,20,Gbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS LIMITED,,UP-NDA-NDO,0,
24599,,Bundle-Ether6,,100.70.2.25,Active,2023180219,2023180219,30,Gbps,Sify_DataLinks_GatewayLinks,EXTREME INFOCOM PVT LTD,,UP-NDA-NDO,0,
24638,,,,,Active,EPS044614C - Cross-connect DRT,EPS044614C - Cross-connect DRT,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24639,,,,,Active,EPS044618G - Cross-connect DRT,EPS044618G - Cross-connect DRT,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24688,,,,,Active,E5002082,E5002082,1,Gbps,Sify_DataLinks_GatewayLinks,VERIZON COMMUNICATIONS INDIA PRIVATE LIMITED,,,0,
24689,,,,,Active,Asset ID: PACK-2008 (MRC USD: 2404),Asset ID: PACK-2008 (MRC USD: 2404),,,Sify_DataLinks_GatewayLinks,TELX NEWYORK LLC,,,0,
24756,,Bundle-Ether50,,100.70.2.25,Active,ILL_9040200257_778720114143,ILL_9040200257_778720114143,20,Gbps,Sify_DataLinks_GatewayLinks,RELIANCE JIO INFOCOMM LIMITED,,UP-NDA-NDO,0,
24867,,,,,Active,W1E62258,W1E62258,10,Gbps,Sify_DataLinks_GatewayLinks,MCI INTERNATIONAL LLC,,,0,
24868,,,,,Active,W1E30300,W1E30300,10,Gbps,Sify_DataLinks_GatewayLinks,MCI INTERNATIONAL LLC,,,0,
24896,,,,,Active,W1E62266,W1E62266,10,Gbps,Sify_DataLinks_GatewayLinks,MCI INTERNATIONAL LLC,,,0,
24897,,,,,Active,W1E62264,W1E62264,10,Gbps,Sify_DataLinks_GatewayLinks,MCI INTERNATIONAL LLC,,,0,
24898,,,,,Active,W1E62263,W1E62263,10,Gbps,Sify_DataLinks_GatewayLinks,MCI INTERNATIONAL LLC,,,0,
24336,,,,,Active,21718956,21718956,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24337,,,,,Active,21425142,21425142,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24338,,,,,Active,21690318,21690318,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24339,,,,,Active,21689685,21689685,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24340,,,,,Active,S/N: 617129.1 CID: IA1-140731,S/N: 617129.1 CID: IA1-140731,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24341,,,,,Active,S/N: 420812.1 CID: IA1580-01,S/N: 420812.1 CID: IA1580-01,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24342,,,,,Active,S/N: 418171.1 CID: IA1549-01,S/N: 418171.1 CID: IA1549-01,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24343,,,,,Active,20520801,20520801,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24344,,,,,Active,S/N: 439437.1 CID: 110-0016046,S/N: 439437.1 CID: 110-0016046,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24345,,,,,Active,S/N: 436796.1 CID: 143-3401657,S/N: 436796.1 CID: 143-3401657,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24346,,,,,Active,20948908,20948908,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24347,,,,,Active,21528834,21528834,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24348,,,,,Active,21299642,21299642,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24349,,,,,Active,S/N: 617518.1 CID: M0640134,S/N: 617518.1 CID: M0640134,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24350,,,,,Active,S/N: 587340.1 CID: IA1-130814,S/N: 587340.1 CID: IA1-130814,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24351,,,,,Active,S/N: 536623.1 CID: IA1-120548,S/N: 536623.1 CID: IA1-120548,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24353,,,,,Active,SIF001-105724-L3W,SIF001-105724-L3W,512,Mbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,,,0,
24354,,,,,Active,SIF001-53083-PIM,SIF001-53083-PIM,0,Kbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,,,0,
24355,,,,,Active,SIF001-53082-PIM,SIF001-53082-PIM,0,Kbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,,,0,
24356,GigabitEthernet0/0/1/2,GigabitEthernet0/0/1/11,100.70.0.113,119.227.3.205,Active,510779334 L83-W6R-NP1 1211949,510779334 L83-W6R-NP1 1211949,620,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,MH-MUM-ENT,IN-UKM-TLH,0,
24357,GigabitEthernet0/0/1/1,GigabitEthernet0/0/1/10,100.70.0.113,119.227.3.205,Active,510779428 L83-W6R-NP5 1211949,510779428 L83-W6R-NP5 1211949,620,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,MH-MUM-ENT,IN-UKM-TLH,0,
24358,,,,,Active,510779360 L83-W6R-NP9 1211949,510779360 L83-W6R-NP9 1211949,155,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,,,0,
24359,,,,,Active,510779362 L83-W6R-NP10 1211949,510779362 L83-W6R-NP10 1211949,155,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,,,0,
24360,,,,,Active,510779365 L83-W6R-NP11 1211949,510779365 L83-W6R-NP11 1211949,155,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,,,0,
24361,,,,,Active,510779366 L83-W6R-NP12 1211949,510779366 L83-W6R-NP12 1211949,155,Mbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,,,0,
24362,,,,,Active,GWR0669087 / GWR0678202,GWR0669087 / GWR0678202,10,Gbps,Sify_DataLinks_GatewayLinks,SINGAPORE TELECOMMUNICATIONS LIMITED,,,0,
24372,,,,,Active,AEFUJ01-INMMB01-VC4S-CSIF0029,AEFUJ01-INMMB01-VC4S-CSIF0029,620,Mbps,Sify_DataLinks_GatewayLinks,GBI GULF COMMERCIAL INC,,,0,
24373,,,,,Active,AEDXB01-INMMB01-VC4S-CSIF0032,AEDXB01-INMMB01-VC4S-CSIF0032,,,Sify_DataLinks_GatewayLinks,GBI GULF COMMERCIAL INC,,,0,
24374,,,,,Active,INMMB01-ITMIL01-10GBE-CSIF0037,INMMB01-ITMIL01-10GBE-CSIF0037,10,Gbps,Sify_DataLinks_GatewayLinks,GBI GULF COMMERCIAL INC,,,0,
24399,,Bundle-Ether70,,100.70.2.22,Active,091MUMB0300A0088691,091MUMB0300A0088691,20,Gbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS LIMITED,,MH-MUM-AIR,0,
24298,,,,,Active,21876014-Z,21876014-Z,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24299,,,,,Active,21876011-Z,21876011-Z,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24300,,,,,Active,22076150,22076150,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24301,,,,,Active,22224985,22224985,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24302,,,,,Active,S/N: 458507.1 CID: IA2010-394,S/N: 458507.1 CID: IA2010-394,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24303,,,,,Active,S/N: 46787 CID: IA-46787,S/N: 46787 CID: IA-46787,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24304,,,,,Active,S/N: 20341594 CID: -C1040555,S/N: 20341594 CID: -C1040555,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24305,,,,,Active,22138505,22138505,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24306,,,,,Active,SFL-28163,SFL-28163,10,Gbps,Sify_DataLinks_GatewayLinks,THE LONDON INTERNET EXCHANGE LTD,,,0,
24307,,,,,Active,SFL-28164,SFL-28164,10,Gbps,Sify_DataLinks_GatewayLinks,THE LONDON INTERNET EXCHANGE LTD,,,0,
24308,,,,,Active,24804,24804,20,Gbps,Sify_DataLinks_GatewayLinks,THE LONDON INTERNET EXCHANGE LTD,,,0,
24309,,,,,Active,8986446,8986446,"9,920",Mbps,Sify_DataLinks_GatewayLinks,NETWORK i2i LIMITED,,,0,
24310,,,,,Active,8986446,8986446,"9,920",Mbps,Sify_DataLinks_GatewayLinks,NETWORK i2i LIMITED,,,0,
24316,,,,,Active,SVC-001622403,SVC-001622403,,,Sify_DataLinks_GatewayLinks,CORESITE ONE WILSHIRE LLC,,,0,
24317,,,,,Active,S/N: 21240168 CID: 21240168,S/N: 21240168 CID: 21240168,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24318,,,,,Active,ILK-F-033542,ILK-F-033542,0,Kbps,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24319,,,,,Active,"TFM50, H2 TO TFM1, D11","TFM50, H2 TO TFM1, D11",,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24320,,,,,Active,TIC-12683,TIC-12683,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24321,,,,,Active,TIC-030019,TIC-030019,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24322,,,,,Active,TIC-030760,TIC-030760,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24323,,,,,Active,TIC-031716,TIC-031716,0,Kbps,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24324,,,,,Active,TIC-075723,TIC-075723,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24325,,,,,Active,TIC-057600,TIC-057600,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24326,,,,,Active,TIC-049511,TIC-049511,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24327,,,,,Active,FR132006,FR132006,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
24328,,,,,Active,1-171231454410,1-171231454410,0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24329,,,,,Active,STL01-STC0011- 180313,STL01-STC0011- 180313,,,Sify_DataLinks_GatewayLinks,EMIRATES INTEGRATED TELECOMMUNICATIONS C,,,0,
24330,,,,,Active,FUJ/SMARTHUB/SSC-MUM/GPX/BBG 10GE01,FUJ/SMARTHUB/SSC-MUM/GPX/BBG 10GE01,10,Gbps,Sify_DataLinks_GatewayLinks,EMIRATES TELECOMMUNICATIONS  GROUP COMPANY (ETISALAT GROUP) P.J.S.C,,,0,
24331,,,,,Active,21486800,21486800,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24332,,,,,Active,21502499,21502499,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24333,,,,,Active,20929715,20929715,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24334,,,,,Active,21530435,21530435,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24335,,,,,Active,20502382,20502382,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24246,,TenGigE0/1/0/4,,1.7.1.225,Active,IC-344228,IC-344228,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,IN-UKM-TLH,0,
24248,,,,,Active,AT&T-IXES.682142.ATI,AT&T-IXES.682142.ATI,,,Sify_DataLinks_GatewayLinks,EMIRATES INTEGRATED TELECOMMUNICATIONS C,,,0,
24249,,,,,Active,TIC-045564,TIC-045564,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24251,,,,,Active,TIC-046178,TIC-046178,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24260,,,,,Active,3-000949016,3-000949016,10,Gbps,Sify_DataLinks_GatewayLinks,COGENT COMMUNICATIONS UK LIMITED,,,0,
24261,,,,,Active,TIC-045451,TIC-045451,,,Sify_DataLinks_GatewayLinks,TELEHOUSE INT CORP LTD,,,0,
24262,,,,,Active,1-300041379,1-300041379,0,Kbps,Sify_DataLinks_GatewayLinks,COGENT COMMUNICATIONS UK LIMITED,,,0,
24263,,,,,Active,mynl-mem-6084,mynl-mem-6084,10,Gbps,Sify_DataLinks_GatewayLinks,AMSTERDAM INTERNET EXCHANGE B V,,,0,
24264,,,,,Active,IC-327402,IC-327402,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,,0,
24284,,,,,Active,22213163,22213163,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24285,,,,,Active,MMB SNG EPL 90017057,MMB SNG EPL 90017057,1.5,Gbps,Sify_DataLinks_GatewayLinks,TELSTRA TELECOMMUNICATIONS PVT LTD,,,0,
24286,,,,,Active,22142717,22142717,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24288,,,,,Active,SIF-0010,SIF-0010,620,Mbps,Sify_DataLinks_GatewayLinks,TELSTRA TELECOMMUNICATIONS PVT LTD,,,0,
24290,,,,,Active,Old: X0022861A / New: X0024202A,Old: X0022861A / New: X0024202A,10,Gbps,Sify_DataLinks_GatewayLinks,VODAFONE GLOBAL NETWORK LTD,,,0,
24291,,,,,Active,Old: X0022862A / New: X0024203A,Old: X0022862A / New: X0024203A,10,Gbps,Sify_DataLinks_GatewayLinks,VODAFONE GLOBAL NETWORK LTD,,,0,
24292,,,,,Active,IC-339873,IC-339873,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,,0,
24293,,,,,Active,IC-349089,IC-349089,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,,0,
24295,,,,,Active,IC-369790,IC-369790,100,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,,0,
24296,,,,,Active,SVC-001622404,SVC-001622404,0,Kbps,Sify_DataLinks_GatewayLinks,CORESITE ONE WILSHIRE LLC,,,0,
24297,,,,,Active,REF# RQ-301310,REF# RQ-301310,0,Kbps,Sify_DataLinks_GatewayLinks,iAdvantage Ltd,,,0,
24212,,,,,Active,1-323504742638,1-323504742638,10,Gbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24213,,,,,Active,"IMPZ-F102, Row#8, Cab#7, PP:RU47:Ports 11,12( Ordered by Datamena )","IMPZ-F102, Row#8, Cab#7, PP:RU47:Ports 11,12( Ordered by Datamena )",0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24214,,,,,Active,"DXDB:NAS:1327799 ( 10GE Acces Port),DXDB:PAS:18474 ( UAE-IX peering service)","DXDB:NAS:1327799 ( 10GE Acces Port),DXDB:PAS:18474 ( UAE-IX peering service)",10,Gbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY,PJSC",,,0,
24215,,,,,Active,DATAMENA/STL01-UAEIX/1GE-003 ( Ordered by Datamena ),DATAMENA/STL01-UAEIX/1GE-003 ( Ordered by Datamena ),0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24216,,,,,Active,HKG(PCG)-LAX(PCG) NP10537,HKG(PCG)-LAX(PCG) NP10537,1,Gbps,Sify_DataLinks_GatewayLinks,PCCW GLOBAL SERVCO SG PTE LTD,,,0,
24217,,,,,Active,EPS043639P,EPS043639P,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24219,TenGigE0/0/0/1/2,TenGigE0/0/0/22/0,100.70.2.23,100.70.2.131,Active,BFES.515709.ATI,BFES.515709.ATI,0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",MH-MUM-ENT,IN-UKM-TLH,0,
24220,,,,,Active,TIC-071164,TIC-071164,,,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24222,GigabitEthernet0/0/1/7,GigabitEthernet0/0/1/0,119.227.3.205,1.7.1.245,Active,"044LOND1143034247880_816260, 1141998","044LOND1143034247880_816260, 1141998",1,Gbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS UK LIMITED,IN-UKM-TLH,IN-USA-HUD,0,
24224,,,,,Active,EPS043761H,EPS043761H,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24226,TenGigE0/0/0/21/0,,100.70.2.23,,Active,BFES.505585.ATI,BFES.505585.ATI,,,Sify_DataLinks_GatewayLinks,EMIRATES INTEGRATED TELECOMMUNICATIONS C,MH-MUM-ENT,,0,
24228,,,,,Active,DRT : 00727225,DRT : 00727225,0,Kbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24229,,,,,Active,EPS043638O,EPS043638O,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24231,,,,,Active,BFES.515710.ATI,BFES.515710.ATI,,,Sify_DataLinks_GatewayLinks,EMIRATES INTEGRATED TELECOMMUNICATIONS C,,,0,
24232,,,,,Active,TIC-071164,TIC-071164,,,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24233,,,,,Active,TCF:51739-58552,TCF:51739-58552,,,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
24234,TenGigE0/0/0/22/1,TenGigE0/0/0/20/0,100.70.2.23,100.70.2.131,Active,IC-367251,IC-367251,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,MH-MUM-ENT,IN-UKM-TLH,0,
24236,,,,,Active,AT&T-BFES.515707.ATI,AT&T-BFES.515707.ATI,,,Sify_DataLinks_GatewayLinks,EMIRATES INTEGRATED TELECOMMUNICATIONS C,,,0,
24237,TenGigE0/0/0/4/3,TenGigE0/0/0/22/0,100.70.2.21,100.70.2.132,Active,IC-367250,IC-367250,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,MH-MUM-AIR,IN-UKM-TLH,0,
24239,,,,,Active,BFES.515708.ATI,BFES.515708.ATI,0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24240,TenGigE0/0/0/1/0,TenGigE0/1/1/2,100.70.2.23,1.7.1.226,Active,IC-346447,IC-346447,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,MH-MUM-ENT,IN-UKM-TLH,0,
24242,,,,,Active,AT&T-BFES.565388.ATI,AT&T-BFES.565388.ATI,0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
24243,TenGigE0/0/0/3/1,TenGigE0/0/0/22/2,100.70.2.21,100.70.2.131,Active,IC-334969,IC-334969,10,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,MH-MUM-AIR,IN-UKM-TLH,0,
24245,,,,,Active,AT&T-BFES.597171.ATI,AT&T-BFES.597171.ATI,0,Kbps,Sify_DataLinks_GatewayLinks,"EMIRATES INTEGRATED TELECOMMUNICATIONS COMPANY PJSC,DUBAI",,,0,
23461,,,,,Active,EPS044438I,EPS044438I,,,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
23462,,,,,Active,EPS044438I,EPS044438I,,,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,,,0,
23466,,,,,Active,00396-SG1-C-I-0001,00396-SG1-C-I-0001,100,Gbps,Sify_DataLinks_GatewayLinks,BBIX SINGAPORE PTE. LTD.,,,0,
23467,TenGigE0/0/0/2/0,TenGigE0/0/0/22/1,100.70.2.23,100.70.2.131,Active,EPS044438I,EPS044438I,10,Gbps,Sify_DataLinks_GatewayLinks,EPSILON TELECOMMUNICATIONS LTD,MH-MUM-ENT,IN-UKM-TLH,0,
23476,,Bundle-Ether70,,100.70.2.28,Active,091CHEN030038011508_1060489,091CHEN030038011508_1060489,20,Gbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS LIMITED,,TN-MAA-TDL,0,
24173,TenGigE0/0/0/1/1,HundredGigE0/0/0/21,100.70.2.29,100.70.2.102,Active,091CHEN002037172339_997303,091CHEN002037172339_997303,100,Gbps,Sify_DataLinks_GatewayLinks,TATA COMMUNICATIONS LIMITED,TN-MAA-VEL,IN-SNG-EQX,0,
24175,,,,,Active,21815387,21815387,0,Kbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24181,,,,,Active,21815376,21815376,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24185,,,,,Active,?ICC-321161,?ICC-321161,25,Gbps,Sify_DataLinks_GatewayLinks,ARELION UK LTD,,,0,
24186,,,,,Active,21837682,21837682,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24188,,,,,Active,IA-20502410,IA-20502410,,,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24189,,,,,Active,CKT-ID-0000030462,CKT-ID-0000030462,4,Gbps,Sify_DataLinks_GatewayLinks,SINGAPORE TELECOMMUNICATIONS LIMITED,,,0,
24190,,,,,Active,341418,341418,35,Gbps,Sify_DataLinks_GatewayLinks,NTT COMMUNICATIONS,,,0,
24191,,,,,Active,Serial#: 22271827-Z,Serial#: 22271827-Z,,,Sify_DataLinks_GatewayLinks,NTT COMMUNICATIONS,,,0,
24192,,,,,Active,21891366,21891366,100,Gbps,Sify_DataLinks_GatewayLinks,Equinix Singapore Pte Ltd,,,0,
24193,,,,,Active,FR180339,FR180339,,,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,,,0,
24194,TenGigE0/0/0/22/2,TenGigE0/0/0/20/0,100.70.2.23,100.70.2.121,Active,FR091699,FR091699,0,Kbps,Sify_DataLinks_GatewayLinks,INTERXION FRANCE SAS,MH-MUM-ENT,IN-FNC-MSL,0,
24195,TenGigE0/0/0/23/1,TenGigE0/0/0/20/1,100.70.2.23,100.70.2.121,Active,X0518592A,X0518592A,10,Gbps,Sify_DataLinks_GatewayLinks,VODAFONE GLOBAL NETWORK LTD,MH-MUM-ENT,IN-FNC-MSL,0,
24196,TenGigE0/0/0/23/0,TenGigE0/0/0/22/0,100.70.2.23,100.70.2.121,Active,X0023616A,X0023616A,10,Gbps,Sify_DataLinks_GatewayLinks,VODAFONE GLOBAL NETWORK LTD,MH-MUM-ENT,IN-FNC-MSL,0,
